"Type","Name","File"
"function","validateSceneSpecs","src\scribe\validators.ts"
"function","validateScore","src\scribe\scoring.ts"
"function","validateScribeRequest","src\scribe\validators.ts"
"function","validateSeal","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\self\seal.ts"
"function","validateSeal","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\self\seal.ts"
"function","validateSearchRequest","_TO_DELETE_MANUALLY\nexus-search-poc\types.ts"
"function","validateSeed","packages\mycelium\src\validator.ts"
"function","validateSize","packages\mycelium\src\validator.ts"
"function","validateString","packages\hardening\src\validate.ts"
"function","validateSurvivalProof","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\self\survival-proof.ts"
"function","validateSurvivalProof","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\self\survival-proof.ts"
"function","validateSvgOutput","_TO_DELETE_MANUALLY\omega-v44-phase7\phase7_verification\src\renderTrunk.ts"
"function","validateSvgOutput","_TO_DELETE_MANUALLY\omega-v44-phase7\proof_pack\src\renderTrunk.ts"
"function","validateSvgOutput","_TO_DELETE_MANUALLY\omega-v44-phase7\src\renderTrunk.ts"
"function","validateSvgOutput","omega-v44-phase7\phase7_verification\src\renderTrunk.ts"
"function","validateSvgOutput","omega-v44-phase7\proof_pack\src\renderTrunk.ts"
"function","validateSvgOutput","omega-v44-phase7\src\renderTrunk.ts"
"function","validateTestCoverage","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\self\falsify-runner.ts"
"function","validateTestCoverage","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\self\falsify-runner.ts"
"function","validateTimeline","src\genesis\core\validator.ts"
"function","validateTransition","_TO_DELETE_MANUALLY\emotion_engine.ts"
"function","validateTransition","_TO_DELETE_MANUALLY\OMEGA_EMOTION_ENGINE_EXTRACT_20260123-025708\03_emotion_engine_files\emotion_engine.ts"
"function","validateTransition","_TO_DELETE_MANUALLY\omega-ui\src\lib\emotion_engine.ts"
"function","validateTrunkSignature","_TO_DELETE_MANUALLY\omega-v44-phase7\phase7_verification\src\utils\validation.ts"
"function","validateTrunkSignature","_TO_DELETE_MANUALLY\omega-v44-phase7\proof_pack\src\utils\validation.ts"
"function","validateTrunkSignature","_TO_DELETE_MANUALLY\omega-v44-phase7\src\utils\validation.ts"
"function","validateTrunkSignature","omega-v44-phase7\phase7_verification\src\utils\validation.ts"
"function","validateTrunkSignature","omega-v44-phase7\proof_pack\src\utils\validation.ts"
"function","validateTrunkSignature","omega-v44-phase7\src\utils\validation.ts"
"function","validateTruthBundle","src\genesis\core\validator.ts"
"function","validateUTF8","packages\mycelium\src\validator.ts"
"function","validationError","packages\integration-nexus-dep\src\contracts\errors.ts"
"function","variance","packages\performance\src\stats.ts"
"function","vectorMagnitude","packages\omega-bridge-ta-mycelium\src\bridge\text_analyzer_bridge.ts"
"function","vectorToArray","packages\omega-bridge-ta-mycelium\src\bridge\text_analyzer_bridge.ts"
"function","vectorToIntensityRecord","packages\omega-bridge-ta-mycelium\src\bridge\analysis_to_dna.ts"
"function","verifyAgainstTrace","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\temporal\verifier.ts"
"function","verifyAgainstTrace","gateway\resilience\src\temporal\verifier.ts"
"function","verifyAggregationDeterminism","packages\omega-aggregate-dna\src\aggregate.ts"
"function","verifyAllLaws","omega-v44\src\phase2_core\laws.ts"
"function","verifyArtifact","gateway\src\creation\creation_layer_nasa\artifact_builder.ts"
"function","verifyArtifactHash","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\artifact\artifact.ts"
"function","verifyArtifactHash","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\artifact\artifact.ts"
"function","verifyAssociativity","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\chaos\composition.ts"
"function","verifyAssociativity","gateway\resilience\src\chaos\composition.ts"
"function","verifyAuditHash","_TO_DELETE_MANUALLY\OMEGA_SPRINT15\src\nexus\audit.ts"
"function","verifyBoundaryLedgerHash","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\meta\boundary.ts"
"function","verifyBoundedness","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\chaos\composition.ts"
"function","verifyBoundedness","gateway\resilience\src\chaos\composition.ts"
"function","verifyCategoryDistribution","omega-v44\src\phase1_contract\constants.ts"
"function","verifyChain","_TO_DELETE_MANUALLY\OMEGA_PHASE18_MEMORY\src\canon\hash.ts"
"function","verifyChecksum","_TO_DELETE_MANUALLY\nexus\raw\src\utils\checksum.ts"
"function","verifyClosure","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\chaos\composition.ts"
"function","verifyClosure","gateway\resilience\src\chaos\composition.ts"
"function","verifyCrystalSeal","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\proof\builder.ts"
"function","verifyCrystalSeal","gateway\resilience\src\proof\builder.ts"
"function","verifyDeterminism","_TO_DELETE_MANUALLY\OMEGA_SPRINT15\src\nexus\router.ts"
"function","verifyDeterminism","gateway\src\memory\memory_layer_nasa\memory_hash.ts"
"function","verifyDeterminism","packages\mycelium-bio\src\dna_builder.ts"
"function","verifyDigestIntegrity","gateway\src\memory\memory_layer_nasa\memory_digest.ts"
"function","verifyEmotionsComplete","omega-v44\src\phase1_contract\constants.ts"
"function","verifyEngineDeterminism","gateway\src\memory\memory_layer_nasa\memory_engine.ts"
"function","verifyEntryHash","_TO_DELETE_MANUALLY\OMEGA_PHASE13A\observability\forensic_logger.ts"
"function","verifyEvidence","packages\proof-pack\src\verifier.ts"
"function","verifyExecutionDeterminism","_TO_DELETE_MANUALLY\OMEGA_SPRINT15\src\nexus\executor.ts"
"function","verifyExportHash","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\meta\export.ts"
"function","verifyFactHash","_TO_DELETE_MANUALLY\OMEGA_PHASE18_MEMORY\src\canon\hash.ts"
"function","verifyFreezeManifest","packages\gold-master\src\certifier.ts"
"function","verifyHash","omega-v44\src\phase2_core\hash.ts"
"function","verifyHash","packages\hardening\src\tamper.ts"
"function","verifyHash","src\genesis\proofs\hash_utils.ts"
"function","verifyHash","src\oracle\muse\fingerprint.ts"
"function","verifyHashChain","gateway\src\memory\memory_layer_nasa\memory_hash.ts"
"function","verifyIdentity","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\chaos\composition.ts"
"function","verifyIdentity","gateway\resilience\src\chaos\composition.ts"
"function","verifyIndex","gateway\src\memory\memory_layer_nasa\memory_index.ts"
"function","verifyIndexDeterminism","gateway\src\memory\memory_layer_nasa\memory_index.ts"
"function","verifyIntegrity","_TO_DELETE_MANUALLY\integrity.ts"
"function","verifyIntegrity","packages\mycelium-bio\src\merkle.ts"
"function","verifyIntegrityDetailed","_TO_DELETE_MANUALLY\integrity.ts"
"function","verifyInvariantHash","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\crystal\crystallizer.ts"
"function","verifyInvariantHash","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\crystal\crystallizer.ts"
"function","verifyInvariantsComplete","omega-v44\src\phase1_contract\invariants.ts"
"function","verifyJsonHash","_TO_DELETE_MANUALLY\OMEGA_PHASE19_PERSIST\src\core\canonical.ts"
"function","verifyL1","omega-v44\src\phase2_core\laws.ts"
"function","verifyL2","omega-v44\src\phase2_core\laws.ts"
"function","verifyL3","omega-v44\src\phase2_core\laws.ts"
"function","verifyL4","omega-v44\src\phase2_core\laws.ts"
"function","verifyL5","omega-v44\src\phase2_core\laws.ts"
"function","verifyL6","omega-v44\src\phase2_core\laws.ts"
"function","verifyManifest","_TO_DELETE_MANUALLY\nexus\proof-utils\src\verify.ts"
"function","verifyManifest","packages\hardening\src\tamper.ts"
"function","verifyManifest","packages\proof-pack\src\verifier.ts"
"function","verifyMerkleProof","_TO_DELETE_MANUALLY\nexus\src\core\crypto.ts"
"function","verifyMerkleProof","_TO_DELETE_MANUALLY\omega-nexus\src\core\crypto.ts"
"function","verifyMerkleProof","packages\mycelium-bio\src\merkle.ts"
"function","verifyMerkleProof","packages\omega-aggregate-dna\src\merkle.ts"
"function","verifyMultipleRoundTrips","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\meta\export.ts"
"function","verifyObjectHash","packages\hardening\src\tamper.ts"
"function","verifyPayloadHash","gateway\src\memory\memory_layer_nasa\memory_hash.ts"
"function","verifyProjectIntegrity","_TO_DELETE_MANUALLY\integrity.ts"
"function","verifyProofPack","packages\proof-pack\src\verifier.ts"
"function","verifyProofPack","src\genesis\proofs\proof_builder.ts"
"function","verifyProtectedObject","packages\hardening\src\tamper.ts"
"function","verifyQueryDeterminism","gateway\src\memory\memory_layer_nasa\memory_query.ts"
"function","verifyRecordHash","gateway\src\memory\memory_layer_nasa\memory_hash.ts"
"function","verifyReplayDeterminism","_TO_DELETE_MANUALLY\OMEGA_SPRINT15\src\nexus\replay.ts"
"function","verifyReplayKey","gateway\wiring\src\envelope.ts"
"function","verifyRoundTrip","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\meta\export.ts"
"function","verifySha256","packages\orchestrator-core\src\util\hash.ts"
"function","verifySnapshot","_TO_DELETE_MANUALLY\nexus\proof-utils\src\snapshot.ts"
"function","verifySnapshotUnchanged","gateway\src\memory\memory_layer_nasa\memory_query.ts"
"function","verifySource","gateway\src\creation\creation_layer_nasa\snapshot_context.ts"
"function","verifySources","gateway\src\creation\creation_layer_nasa\snapshot_context.ts"
"function","verifySymbolsComplete","omega-v44\src\phase1_contract\symbols.ts"
"function","versionMismatch","_TO_DELETE_MANUALLY\errors.ts"
"function","wait","tests\e2e\setup.ts"
"function","weakUntil","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\temporal\ltl.ts"
"function","weakUntil","gateway\resilience\src\temporal\ltl.ts"
"function","wiringError","gateway\wiring\src\errors.ts"
"function","withForensicLogging","_TO_DELETE_MANUALLY\OMEGA_PHASE13A\observability\forensic_logger.ts"
"function","wrapError","_TO_DELETE_MANUALLY\errors.ts"
"function","wrapError","gateway\src\creation\creation_layer_nasa\creation_errors.ts"
"function","wrapError","gateway\src\memory\memory_layer_nasa\memory_errors.ts"
"function","wrapError","src\scribe\errors.ts"
"function","writeDigest","gateway\src\memory\memory_layer_nasa\memory_digest_writer.ts"
"function","writeFailed","_TO_DELETE_MANUALLY\errors.ts"
"function","writeOutputFiles","packages\headless-runner\src\output.ts"
"function","writeTestFile","tests\e2e\setup.ts"
"interface","AcceptResult","packages\mycelium\src\types.ts"
"interface","AccessLoggedPayload","gateway\src\memory\memory_layer_nasa\types.ts"
"interface","ActionCheckResult","_TO_DELETE_MANUALLY\OMEGA_PHASE12\config\safe_mode.ts"
"interface","ActionRequest","gateway\src\hardening\governance.ts"
"interface","ActionResult","gateway\src\hardening\governance.ts"
"interface","ActiveFault","gateway\chaos\src\chaos\types.ts"
"interface","AdapterConfig","_TO_DELETE_MANUALLY\OMEGA_PHASE19_PERSIST\src\core\types.ts"
"interface","AdapterHealthResult","packages\integration-nexus-dep\src\contracts\types.ts"
"interface","AdapterRegistry","packages\orchestrator-core\src\core\types.ts"
"interface","AddElementInput","_TO_DELETE_MANUALLY\OMEGA_PHASE18_MEMORY\src\context\types.ts"
"interface","AddEvidenceInput","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\gravity\engine.ts"
"interface","AddEvidenceInput","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\gravity\engine.ts"
"interface","ADNComparison","omega-v44\src\phase5_mycelium\types.ts"
"interface","AdvancedFilter","packages\search\src\filters.ts"
"interface","AgencyInjectionInput","src\oracle\muse\suggest\strat_agency_injection.ts"
"interface","AggregateAdapter","packages\omega-aggregate-dna\src\types.ts"
"interface","AggregatedDNAArgs","packages\omega-aggregate-dna\src\types.ts"
"interface","AggregatedResult","packages\gold-suite\src\aggregator.ts"
"interface","AggregateInput","packages\omega-aggregate-dna\src\types.ts"
"interface","AggregateResult","_TO_DELETE_MANUALLY\OMEGA_PHASE21_QUERY_ENGINE\src\types.ts"
"interface","AggregateResult","packages\omega-aggregate-dna\src\types.ts"
"interface","AggregationData","packages\omega-aggregate-dna\src\mycelium_adapter.ts"
"interface","AggregationDefinition","packages\search\src\filters.ts"
"interface","AggregationMetadata","packages\omega-aggregate-dna\src\types.ts"
"interface","AggregationResult","packages\search\src\filters.ts"
"interface","Alert","_TO_DELETE_MANUALLY\OMEGA_TYPES_UI.ts"
"interface","AlertEvent","_TO_DELETE_MANUALLY\OMEGA_PHASE13A\observability\alert_types.ts"
"interface","AlertProps","_TO_DELETE_MANUALLY\OMEGA_TYPES_UI.ts"
"interface","AlertRule","_TO_DELETE_MANUALLY\OMEGA_PHASE13A\observability\alert_types.ts"
"interface","AlertRuleState","_TO_DELETE_MANUALLY\OMEGA_PHASE13A\observability\alert_types.ts"
"interface","AlgebraicProof","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\chaos\types.ts"
"interface","AlgebraicProof","gateway\resilience\src\chaos\types.ts"
"interface","AllLawsVerificationResult","omega-v44\src\phase2_core\types.ts"
"interface","AllowProof","omega-v44\src\phase4_sentinel\types.ts"
"interface","AnalysisEntry","_TO_DELETE_MANUALLY\apps\omega-ui\src\stores\analysisStore.ts"
"interface","AnalysisOptions","_TO_DELETE_MANUALLY\apps\omega-ui\src\types\ipc.ts"
"interface","AnalysisRequest","_TO_DELETE_MANUALLY\apps\omega-ui\src\types\ipc.ts"
"interface","AnalysisResponse","_TO_DELETE_MANUALLY\apps\omega-ui\src\types\ipc.ts"
"interface","AnalysisResult","_TO_DELETE_MANUALLY\apps\omega-ui\src\hooks\useOracle.ts"
"interface","AnalysisResult","gateway\cli-runner\src\cli\types.ts"
"interface","AnalysisSession","_TO_DELETE_MANUALLY\apps\omega-ui\src\core\types.ts"
"interface","AnalysisToDNAOptions","packages\omega-bridge-ta-mycelium\src\bridge\analysis_to_dna.ts"
"interface","AnalyticsConfig","packages\search\src\analytics.ts"
"interface","AnalyticsSummary","packages\search\src\analytics.ts"
"interface","AnalyzeInput","_TO_DELETE_MANUALLY\OMEGA_PHASE14\oracle\oracle_engine.ts"
"interface","AnalyzeOptions","packages\genome\src\api\types.ts"
"interface","AnalyzeOptions","packages\integration-nexus-dep\src\contracts\io.ts"
"interface","AnalyzeResult","_TO_DELETE_MANUALLY\OMEGA_PHASE14\oracle\oracle_engine.ts"
"interface","AnalyzeTextInput","packages\integration-nexus-dep\src\contracts\io.ts"
"interface","AnalyzeTextOutput","packages\integration-nexus-dep\src\contracts\io.ts"
"interface","AntiFlipConfig","_TO_DELETE_MANUALLY\OMEGA_PHASE14\router\types.ts"
"interface","AppliedEffect","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\chaos\injector.ts"
"interface","AppliedEffect","gateway\resilience\src\chaos\injector.ts"
"interface","AppState","_TO_DELETE_MANUALLY\omega-ui\src\types\index.ts"
"interface","AppState","_TO_DELETE_MANUALLY\omega-ui-bootstrap\omega-ui\src\types\index.ts"
"interface","ArchiveEntry","packages\proof-pack\src\serializer.ts"
"interface","Artifact","gateway\src\creation\creation_layer_nasa\creation_types.ts"
"interface","Artifact","packages\orchestrator-core\src\artifacts\ArtifactRegistry.ts"
"interface","ArtifactMetadata","packages\orchestrator-core\src\artifacts\ArtifactRegistry.ts"
"interface","ArtifactQuery","packages\orchestrator-core\src\artifacts\ArtifactRegistry.ts"
"interface","ArtifactRef","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\meta\export.ts"
"interface","ArtifactRegistry","packages\orchestrator-core\src\artifacts\ArtifactRegistry.ts"
"interface","ArtifactsManifest","src\genesis\core\types.ts"
"interface","ArtifactStore","gateway\src\types.ts"
"interface","ArtifactVerificationResult","gateway\src\creation\creation_layer_nasa\artifact_builder.ts"
"interface","AssessInput","src\oracle\muse\types.ts"
"interface","AssessOutput","src\oracle\muse\types.ts"
"interface","Assumption","_TO_DELETE_MANUALLY\OMEGA_TYPES_UI.ts"
"interface","Assumption","gateway\src\creation\creation_layer_nasa\creation_types.ts"
"interface","AssumptionChoice","_TO_DELETE_MANUALLY\OMEGA_TYPES_UI.ts"
"interface","ASTNode","packages\search\src\query-parser.ts"
"interface","AtlasQuery","_TO_DELETE_MANUALLY\nexus\atlas\src\types.ts"
"interface","AtlasResult","_TO_DELETE_MANUALLY\nexus\atlas\src\types.ts"
"interface","AtlasStoreConfig","_TO_DELETE_MANUALLY\nexus\atlas\src\store.ts"
"interface","AtlasStoreConfig","nexus\atlas\src\store.ts"
"interface","AtlasView","_TO_DELETE_MANUALLY\nexus\atlas\src\types.ts"
"interface","AtomicProposition","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\temporal\types.ts"
"interface","AtomicProposition","gateway\resilience\src\temporal\types.ts"
"interface","AttackAttempt","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\self\survival-proof.ts"
"interface","AttackAttempt","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\self\survival-proof.ts"
"interface","AttackCorpus","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\falsification\corpus.ts"
"interface","AttackCorpus","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\falsification\corpus.ts"
"interface","AttackDefinition","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\falsification\corpus.ts"
